26470,57802,2361191,00:00.0,00:00.0,TEVA CANADA LIM,Query_Manufacturer.csv
26470,57804,2361213,00:00.0,00:00.0,TEVA CANADA LIM,Query_Manufacturer.csv
4763,13318,2361264,00:00.0,NULL,NT PHARMA CANAD,Query_Manufacturer.csv
4763,16441,2361272,00:00.0,NULL,NT PHARMA CANAD,Query_Manufacturer.csv
83,266,2361280,00:00.0,00:00.0,TEVA CANADA LIM,Query_Manufacturer.csv
15771,34729,2361477,00:00.0,NULL,NT PHARMA CANAD,Query_Manufacturer.csv
3665,8224,2362015,00:00.0,00:00.0,TEVA CANADA LIM,Query_Manufacturer.csv
6249,64646,2362066,00:00.0,00:00.0,MCNEIL CONSUMER,Query_Manufacturer.csv
13795,28108,2362074,00:00.0,00:00.0,TEVA CANADA LIM,Query_Manufacturer.csv
13795,28109,2362082,00:00.0,00:00.0,TEVA CANADA LIM,Query_Manufacturer.csv
13795,22233,2362090,00:00.0,00:00.0,TEVA CANADA LIM,Query_Manufacturer.csv
13795,19293,2362104,00:00.0,00:00.0,TEVA CANADA LIM,Query_Manufacturer.csv
13455,31782,2362287,00:00.0,NULL,NT PHARMA CANAD,Query_Manufacturer.csv
13455,39100,2362295,00:00.0,NULL,NT PHARMA CANAD,Query_Manufacturer.csv
13455,31779,2362309,00:00.0,NULL,NT PHARMA CANAD,Query_Manufacturer.csv
13455,31780,2362317,00:00.0,NULL,NT PHARMA CANAD,Query_Manufacturer.csv
4879,13742,2362392,00:00.0,NULL,VITA HEALTH PRD,Query_Manufacturer.csv
33153,59568,2362414,00:00.0,NULL,PHARMASCIENCE  ,Query_Manufacturer.csv
24703,51489,2362457,00:00.0,00:00.0,TEVA CANADA LIM,Query_Manufacturer.csv
24703,51490,2362465,00:00.0,00:00.0,TEVA CANADA LIM,Query_Manufacturer.csv
24703,51491,2362473,00:00.0,00:00.0,TEVA CANADA LIM,Query_Manufacturer.csv
24703,51492,2362481,00:00.0,00:00.0,TEVA CANADA LIM,Query_Manufacturer.csv
24703,51493,2362503,00:00.0,00:00.0,TEVA CANADA LIM,Query_Manufacturer.csv
131,21277,2363003,00:00.0,NULL,SANIS HEALTH IN,Query_Manufacturer.csv
131,388,2363011,00:00.0,NULL,SANIS HEALTH IN,Query_Manufacturer.csv
131,389,2363038,00:00.0,NULL,SANIS HEALTH IN,Query_Manufacturer.csv
4520,57993,2363526,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
1949,4679,2363569,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
1949,4680,2363577,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
4015,9227,2363585,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
4015,9226,2363593,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
2104,5139,2363747,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
2104,5138,2363755,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
7590,18638,2363836,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
6544,17037,2363844,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
4151,9580,2363860,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
4123,9508,2364298,00:00.0,00:00.0,TEVA CANADA LIM,Query_Manufacturer.csv
6324,46231,2364360,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
6324,46232,2364379,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
6324,46233,2364387,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
10802,45052,2364395,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
1655,46213,2364522,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
6031,15584,2364549,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
6031,15585,2364557,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
6031,15586,2364565,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
3665,19412,2364611,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
3665,8224,2364638,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
6494,16926,2364743,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
6494,16927,2364751,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
18565,45102,2364794,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
18565,40294,2364808,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
18565,50364,2364816,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
9896,23513,2364999,00:00.0,NULL,ALCON CANADA   ,Query_Manufacturer.csv
8831,41805,2365006,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
8831,41806,2365014,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
8831,21413,2365022,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
8831,21414,2365030,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
8831,21415,2365049,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
10124,31006,2365057,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
10124,24053,2365065,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
10124,24054,2365073,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
10124,46941,2365081,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
7344,46222,2365103,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
7344,46223,2365111,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
7344,46224,2365138,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
18254,39498,2365235,00:00.0,NULL,SANDOZ CANADA I,Query_Manufacturer.csv
1894,4560,2365243,00:00.0,NULL,ACCEL PHARMA IN,Query_Manufacturer.csv
1894,4561,2365251,00:00.0,NULL,ACCEL PHARMA IN,Query_Manufacturer.csv
1894,4562,2365278,00:00.0,NULL,ACCEL PHARMA IN,Query_Manufacturer.csv
4763,13318,2365286,00:00.0,NULL,ACCEL PHARMA IN,Query_Manufacturer.csv
4763,16441,2365294,00:00.0,NULL,ACCEL PHARMA IN,Query_Manufacturer.csv
18535,40221,2365308,00:00.0,00:00.0,TEVA CANADA LIM,Query_Manufacturer.csv
18535,40222,2365316,00:00.0,00:00.0,TEVA CANADA LIM,Query_Manufacturer.csv
3665,8224,2365324,00:00.0,00:00.0,SANIS HEALTH IN,Query_Manufacturer.csv
18084,39189,2365375,00:00.0,00:00.0,MYLAN PHARMACEU,Query_Manufacturer.csv
18084,39190,2365391,00:00.0,00:00.0,MYLAN PHARMACEU,Query_Manufacturer.csv
18084,39191,2365405,00:00.0,00:00.0,MYLAN PHARMACEU,Query_Manufacturer.csv
8721,42922,2365413,00:00.0,NULL,ACCEL PHARMA IN,Query_Manufacturer.csv
8721,42923,2365421,00:00.0,NULL,ACCEL PHARMA IN,Query_Manufacturer.csv
8721,21154,2365448,00:00.0,NULL,ACCEL PHARMA IN,Query_Manufacturer.csv
8721,21155,2365456,00:00.0,NULL,ACCEL PHARMA IN,Query_Manufacturer.csv
8721,21156,2365464,00:00.0,NULL,ACCEL PHARMA IN,Query_Manufacturer.csv
8721,21157,2365472,00:00.0,NULL,ACCEL PHARMA IN,Query_Manufacturer.csv
13266,38275,2365499,00:00.0,NULL,APOTEX INC     ,Query_Manufacturer.csv
13266,31492,2365502,00:00.0,NULL,APOTEX INC     ,Query_Manufacturer.csv
1652,46241,2365626,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
1652,46242,2365634,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
1652,46243,2365642,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
41234,72518,2365693,00:00.0,00:00.0,SANOFI PASTEUR ,Query_Manufacturer.csv
36618,65616,2365782,00:00.0,NULL,PFIZER CONSUMER,Query_Manufacturer.csv
180,566,2365790,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
180,564,2365804,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
3727,8360,2365812,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
3727,8361,2365820,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
3727,8362,2365839,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
2104,15864,2365898,00:00.0,NULL,INTERNATIONAL P,Query_Manufacturer.csv
2104,5139,2365901,00:00.0,NULL,INTERNATIONAL P,Query_Manufacturer.csv
2104,5138,2365928,00:00.0,NULL,INTERNATIONAL P,Query_Manufacturer.csv
41651,73391,2365979,00:00.0,NULL,BAXALTA CANADA ,Query_Manufacturer.csv
41651,64215,2365987,00:00.0,NULL,BAXALTA CANADA ,Query_Manufacturer.csv
8993,30106,2366274,00:00.0,NULL,PRO DOC LAB    ,Query_Manufacturer.csv
17915,38906,2366347,00:00.0,NULL,TEVA CANADA LIM,Query_Manufacturer.csv
17915,38907,2366355,00:00.0,NULL,TEVA CANADA LIM,Query_Manufacturer.csv
17915,38908,2366363,00:00.0,NULL,TEVA CANADA LIM,Query_Manufacturer.csv
11931,28226,2366495,00:00.0,NULL,STERIMAX INC.  ,Query_Manufacturer.csv
132,393,2366932,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
132,390,2366983,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
132,391,2366991,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
6055,15869,2367297,00:00.0,NULL,ACCORD HEALTHCA,Query_Manufacturer.csv
3918,8823,2367351,00:00.0,NULL,SANDOZ CANADA I,Query_Manufacturer.csv
6494,16926,2367580,00:00.0,NULL,MINT PHARMACEUT,Query_Manufacturer.csv
6494,16927,2367599,00:00.0,NULL,MINT PHARMACEUT,Query_Manufacturer.csv
17084,60781,2367637,00:00.0,NULL,PHARMASCIENCE  ,Query_Manufacturer.csv
17084,60780,2367653,00:00.0,NULL,PHARMASCIENCE  ,Query_Manufacturer.csv
10321,46203,2367793,00:00.0,00:00.0,AVANSTRA INC.  ,Query_Manufacturer.csv
10321,46204,2367807,00:00.0,00:00.0,AVANSTRA INC.  ,Query_Manufacturer.csv
8993,30106,2367815,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
8993,30107,2367823,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
7318,43899,2367874,00:00.0,00:00.0,TEVA CANADA LIM,Query_Manufacturer.csv
4520,11673,2368005,00:00.0,NULL,SANDOZ CANADA I,Query_Manufacturer.csv
12427,62313,2368722,00:00.0,NULL,APOTEX INC     ,Query_Manufacturer.csv
1975,4732,2368838,00:00.0,NULL,MCNEIL CONSUMER,Query_Manufacturer.csv
18963,41234,2368935,00:00.0,00:00.0,TEVA CANADA LIM,Query_Manufacturer.csv
18963,41897,2368943,00:00.0,00:00.0,TEVA CANADA LIM,Query_Manufacturer.csv
18963,59082,2368951,00:00.0,00:00.0,TEVA CANADA LIM,Query_Manufacturer.csv
15576,34470,2368978,00:00.0,00:00.0,TEVA CANADA LIM,Query_Manufacturer.csv
15576,34468,2368986,00:00.0,00:00.0,TEVA CANADA LIM,Query_Manufacturer.csv
15576,34469,2368994,00:00.0,00:00.0,TEVA CANADA LIM,Query_Manufacturer.csv
8993,30106,2369001,00:00.0,00:00.0,QD PHARMACEUTIC,Query_Manufacturer.csv
2104,5139,2369184,00:00.0,NULL,1,ANGITA PHARMA I,results_manufactured.csv
2104,5138,2369192,00:00.0,NULL,1,ANGITA PHARMA I,results_manufactured.csv
6055,16392,2369370,00:00.0,NULL,ANGITA PHARMA I,Query_Manufacturer.csv
6055,16393,2369389,00:00.0,NULL,ANGITA PHARMA I,Query_Manufacturer.csv
10321,46206,2369664,00:00.0,NULL,MARCAN PHARMACE,Query_Manufacturer.csv
6074,15927,2369893,00:00.0,NULL,SANOFI-AVENTIS ,Query_Manufacturer.csv
6074,15928,2369907,00:00.0,NULL,SANOFI-AVENTIS ,Query_Manufacturer.csv
11505,47453,2370093,00:00.0,00:00.0,TEVA CANADA LIM,Query_Manufacturer.csv
11505,47454,2370107,00:00.0,00:00.0,TEVA CANADA LIM,Query_Manufacturer.csv
11505,47636,2370115,00:00.0,00:00.0,TEVA CANADA LIM,Query_Manufacturer.csv
18565,45102,2370239,00:00.0,NULL,SANIS HEALTH IN,Query_Manufacturer.csv
18565,40294,2370247,00:00.0,NULL,SANIS HEALTH IN,Query_Manufacturer.csv
1655,46213,2370573,00:00.0,00:00.0,QD PHARMACEUTIC,Query_Manufacturer.csv
18847,40952,2370719,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
18847,40941,2370727,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
12351,29821,2370794,00:00.0,NULL,MARCAN PHARMACE,Query_Manufacturer.csv
6227,16366,2370875,00:00.0,00:00.0,QD PHARMACEUTIC,Query_Manufacturer.csv
6227,16367,2370891,00:00.0,00:00.0,QD PHARMACEUTIC,Query_Manufacturer.csv
6227,20741,2370905,00:00.0,00:00.0,QD PHARMACEUTIC,Query_Manufacturer.csv
2102,50631,2371367,00:00.0,00:00.0,QD PHARMACEUTIC,Query_Manufacturer.csv
2102,5132,2371375,00:00.0,00:00.0,QD PHARMACEUTIC,Query_Manufacturer.csv
2102,5131,2371383,00:00.0,00:00.0,QD PHARMACEUTIC,Query_Manufacturer.csv
15576,34470,2372185,00:00.0,NULL,DOMINION PHARM ,Query_Manufacturer.csv
15576,34469,2372207,00:00.0,NULL,DOMINION PHARM ,Query_Manufacturer.csv
18963,41234,2372223,00:00.0,NULL,DOMINION PHARM ,Query_Manufacturer.csv
18963,41897,2372231,00:00.0,NULL,DOMINION PHARM ,Query_Manufacturer.csv
4673,43136,2372258,00:00.0,00:00.0,QD PHARMACEUTIC,Query_Manufacturer.csv
18963,59082,2372266,00:00.0,NULL,DOMINION PHARM ,Query_Manufacturer.csv
7378,17872,2372487,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
7378,17871,2372495,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
7378,22550,2372509,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
4124,9509,2372592,00:00.0,00:00.0,QD PHARMACEUTIC,Query_Manufacturer.csv
4124,9510,2372606,00:00.0,00:00.0,QD PHARMACEUTIC,Query_Manufacturer.csv
4124,9511,2372614,00:00.0,00:00.0,QD PHARMACEUTIC,Query_Manufacturer.csv
8721,42922,2372622,00:00.0,00:00.0,QD PHARMACEUTIC,Query_Manufacturer.csv
8721,42923,2372630,00:00.0,00:00.0,QD PHARMACEUTIC,Query_Manufacturer.csv
8721,21154,2372649,00:00.0,00:00.0,QD PHARMACEUTIC,Query_Manufacturer.csv
8721,21155,2372657,00:00.0,00:00.0,QD PHARMACEUTIC,Query_Manufacturer.csv
8721,21156,2372665,00:00.0,00:00.0,QD PHARMACEUTIC,Query_Manufacturer.csv
8721,21157,2372673,00:00.0,00:00.0,QD PHARMACEUTIC,Query_Manufacturer.csv
11060,26171,2372711,00:00.0,00:00.0,QD PHARMACEUTIC,Query_Manufacturer.csv
4015,9227,2372770,00:00.0,NULL,QD PHARMACEUTIC,Query_Manufacturer.csv
4015,9226,2372789,00:00.0,NULL,QD PHARMACEUTIC,Query_Manufacturer.csv
17915,38906,2373270,00:00.0,00:00.0,MYLAN PHARMACEU,Query_Manufacturer.csv
17915,38907,2373289,00:00.0,00:00.0,MYLAN PHARMACEU,Query_Manufacturer.csv
17915,38908,2373297,00:00.0,00:00.0,MYLAN PHARMACEU,Query_Manufacturer.csv
20519,43458,2373386,00:00.0,NULL,"GENMED, A DIVIS",Query_Manufacturer.csv
20519,48291,2373394,00:00.0,NULL,"GENMED, A DIVIS",Query_Manufacturer.csv
20519,51878,2373408,00:00.0,NULL,"GENMED, A DIVIS",Query_Manufacturer.csv
8847,46403,2373858,00:00.0,NULL,DR. REDDY'S LAB,Query_Manufacturer.csv
8847,46404,2373866,00:00.0,NULL,DR. REDDY'S LAB,Query_Manufacturer.csv
8847,46405,2373874,00:00.0,NULL,DR. REDDY'S LAB,Query_Manufacturer.csv
13908,9048,2373882,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
13908,9049,2373890,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
4521,11677,2373920,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
4521,11678,2373939,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
41646,68428,2374056,00:00.0,NULL,PFIZER CANADA  ,Query_Manufacturer.csv
41646,68429,2374064,00:00.0,NULL,PFIZER CANADA  ,Query_Manufacturer.csv
6421,41440,2374404,00:00.0,NULL,ANGITA PHARMA I,Query_Manufacturer.csv
10143,24153,2374412,00:00.0,NULL,ANGITA PHARMA I,Query_Manufacturer.csv
20324,42944,2374587,00:00.0,NULL,ANGITA PHARMA I,Query_Manufacturer.csv
20324,42945,2374595,00:00.0,NULL,ANGITA PHARMA I,Query_Manufacturer.csv
6312,16576,2374625,00:00.0,NULL,MARCAN PHARMACE,Query_Manufacturer.csv
6312,16577,2374633,00:00.0,NULL,MARCAN PHARMACE,Query_Manufacturer.csv
6312,16578,2374641,00:00.0,NULL,MARCAN PHARMACE,Query_Manufacturer.csv
6312,16579,2374668,00:00.0,NULL,MARCAN PHARMACE,Query_Manufacturer.csv
6312,40238,2374676,00:00.0,NULL,MARCAN PHARMACE,Query_Manufacturer.csv
6544,24484,2375087,00:00.0,NULL,APOTEX INC     ,Query_Manufacturer.csv
6587,23799,2375184,00:00.0,00:00.0,QD PHARMACEUTIC,Query_Manufacturer.csv
6587,22479,2375192,00:00.0,00:00.0,QD PHARMACEUTIC,Query_Manufacturer.csv
6587,17129,2375206,00:00.0,00:00.0,QD PHARMACEUTIC,Query_Manufacturer.csv
6494,16926,2375222,00:00.0,NULL,Q-GEN PHARMACEU,Query_Manufacturer.csv
6494,16927,2375230,00:00.0,NULL,Q-GEN PHARMACEU,Query_Manufacturer.csv
12351,29821,2375273,00:00.0,NULL,TARO PHARM     ,Query_Manufacturer.csv
6421,41440,2375303,00:00.0,NULL,FROSST/MERCK   ,Query_Manufacturer.csv
17539,38164,2375583,00:00.0,00:00.0,QD PHARMACEUTIC,Query_Manufacturer.csv
17084,37354,2375656,00:00.0,00:00.0,QD PHARMACEUTIC,Query_Manufacturer.csv
17084,38925,2375664,00:00.0,00:00.0,QD PHARMACEUTIC,Query_Manufacturer.csv
17084,50256,2375672,00:00.0,00:00.0,QD PHARMACEUTIC,Query_Manufacturer.csv
17084,60781,2375680,00:00.0,00:00.0,QD PHARMACEUTIC,Query_Manufacturer.csv
17084,60780,2375699,00:00.0,00:00.0,QD PHARMACEUTIC,Query_Manufacturer.csv
18527,40155,2375729,00:00.0,NULL,DR. REDDYS LABO,Query_Manufacturer.csv
18527,40156,2375737,00:00.0,NULL,DR. REDDYS LABO,Query_Manufacturer.csv
18527,40157,2375745,00:00.0,NULL,DR. REDDYS LABO,Query_Manufacturer.csv
18527,40158,2375753,00:00.0,NULL,DR. REDDYS LABO,Query_Manufacturer.csv
32975,59247,2375907,00:00.0,NULL,NOVARTIS PHARMA,Query_Manufacturer.csv
32975,59248,2375915,00:00.0,NULL,NOVARTIS PHARMA,Query_Manufacturer.csv
32975,59249,2375923,00:00.0,NULL,NOVARTIS PHARMA,Query_Manufacturer.csv
6312,16576,2376040,00:00.0,NULL,SEPTA PHARMACEU,Query_Manufacturer.csv
6312,16577,2376059,00:00.0,NULL,SEPTA PHARMACEU,Query_Manufacturer.csv
6312,16578,2376067,00:00.0,NULL,SEPTA PHARMACEU,Query_Manufacturer.csv
6312,16579,2376075,00:00.0,NULL,SEPTA PHARMACEU,Query_Manufacturer.csv
6312,40238,2376083,00:00.0,NULL,SEPTA PHARMACEU,Query_Manufacturer.csv
6421,41440,2376113,00:00.0,00:00.0,TEVA CANADA LIM,Query_Manufacturer.csv
12958,31027,2376210,00:00.0,NULL,QD PHARMACEUTIC,Query_Manufacturer.csv
11814,45190,2376229,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
11814,45191,2376237,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
18694,40549,2376245,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
18694,40550,2376253,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
12404,29967,2376288,00:00.0,NULL,Q-GEN PHARMACEU,Query_Manufacturer.csv
12404,29968,2376296,00:00.0,NULL,Q-GEN PHARMACEU,Query_Manufacturer.csv
12404,29969,2376318,00:00.0,NULL,Q-GEN PHARMACEU,Query_Manufacturer.csv
12404,45772,2376326,00:00.0,NULL,Q-GEN PHARMACEU,Query_Manufacturer.csv
13778,32492,2376334,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
7378,17872,2376636,00:00.0,NULL,DOMINION PHARM ,Query_Manufacturer.csv
7378,17871,2376644,00:00.0,NULL,DOMINION PHARM ,Query_Manufacturer.csv
7378,22550,2376652,00:00.0,NULL,DOMINION PHARM ,Query_Manufacturer.csv
11233,66179,2376660,00:00.0,NULL,GALDERMA CANADA,Query_Manufacturer.csv
6438,59102,2376768,00:00.0,NULL,"PATRIOT, A DIVI",Query_Manufacturer.csv
6438,15880,2376776,00:00.0,NULL,"PATRIOT, A DIVI",Query_Manufacturer.csv
6438,15881,2376784,00:00.0,NULL,"PATRIOT, A DIVI",Query_Manufacturer.csv
6438,15882,2376792,00:00.0,NULL,"PATRIOT, A DIVI",Query_Manufacturer.csv
6438,15883,2376806,00:00.0,NULL,"PATRIOT, A DIVI",Query_Manufacturer.csv
16911,44803,2376822,00:00.0,NULL,TEVA CANADA LIM,Query_Manufacturer.csv
16911,37003,2376830,00:00.0,NULL,TEVA CANADA LIM,Query_Manufacturer.csv
16911,38451,2376849,00:00.0,NULL,TEVA CANADA LIM,Query_Manufacturer.csv
18963,41234,2376873,00:00.0,00:00.0,MYLAN PHARMACEU,Query_Manufacturer.csv
18963,41897,2376881,00:00.0,00:00.0,MYLAN PHARMACEU,Query_Manufacturer.csv
18963,59082,2376903,00:00.0,00:00.0,MYLAN PHARMACEU,Query_Manufacturer.csv
26470,57799,2376946,00:00.0,00:00.0,LABORATOIRE RIV,Query_Manufacturer.csv
26470,57800,2376954,00:00.0,00:00.0,LABORATOIRE RIV,Query_Manufacturer.csv
26470,57801,2376962,00:00.0,00:00.0,LABORATOIRE RIV,Query_Manufacturer.csv
26470,57803,2376970,00:00.0,00:00.0,LABORATOIRE RIV,Query_Manufacturer.csv
26470,57805,2376989,00:00.0,00:00.0,LABORATOIRE RIV,Query_Manufacturer.csv
32820,58900,2377195,00:00.0,NULL,BAYER CONSUMER ,Query_Manufacturer.csv
6312,16576,2377284,00:00.0,NULL,NT PHARMA CANAD,Query_Manufacturer.csv
6312,16577,2377292,00:00.0,NULL,NT PHARMA CANAD,Query_Manufacturer.csv
6312,16578,2377306,00:00.0,NULL,NT PHARMA CANAD,Query_Manufacturer.csv
6312,16579,2377314,00:00.0,NULL,NT PHARMA CANAD,Query_Manufacturer.csv
6312,40238,2377322,00:00.0,NULL,NT PHARMA CANAD,Query_Manufacturer.csv
18047,39138,2377330,00:00.0,NULL,"GENMED, A DIVIS",Query_Manufacturer.csv
18047,39139,2377349,00:00.0,NULL,"GENMED, A DIVIS",Query_Manufacturer.csv
18047,47327,2377357,00:00.0,NULL,"GENMED, A DIVIS",Query_Manufacturer.csv
18047,47328,2377365,00:00.0,NULL,"GENMED, A DIVIS",Query_Manufacturer.csv
18565,50364,2377446,00:00.0,00:00.0,QD PHARMACEUTIC,Query_Manufacturer.csv
24819,51610,2377624,00:00.0,NULL,SANDOZ CANADA I,Query_Manufacturer.csv
6312,16576,2377632,00:00.0,NULL,MINT PHARMACEUT,Query_Manufacturer.csv
6312,16577,2377640,00:00.0,NULL,MINT PHARMACEUT,Query_Manufacturer.csv
6312,16578,2377659,00:00.0,NULL,MINT PHARMACEUT,Query_Manufacturer.csv
6312,16579,2377667,00:00.0,NULL,MINT PHARMACEUT,Query_Manufacturer.csv
6312,40238,2377675,00:00.0,NULL,MINT PHARMACEUT,Query_Manufacturer.csv
1236,13672,2377764,00:00.0,NULL,APOTEX INC     ,Query_Manufacturer.csv
4763,13318,2378043,00:00.0,NULL,MARCAN PHARMACE,Query_Manufacturer.csv
4763,16441,2378051,00:00.0,NULL,MARCAN PHARMACE,Query_Manufacturer.csv
4763,13318,2378116,00:00.0,NULL,MARCAN PHARMACE,Query_Manufacturer.csv
4763,16441,2378124,00:00.0,NULL,MARCAN PHARMACE,Query_Manufacturer.csv
4124,9509,2378183,00:00.0,NULL,ACCEL PHARMA IN,Query_Manufacturer.csv
4124,9510,2378191,00:00.0,NULL,ACCEL PHARMA IN,Query_Manufacturer.csv
4124,9511,2378205,00:00.0,NULL,ACCEL PHARMA IN,Query_Manufacturer.csv
6421,41440,2378515,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
3726,21980,2378663,00:00.0,NULL,PERRIGO INT'L  ,Query_Manufacturer.csv
4124,9509,2378671,00:00.0,NULL,MARCAN PHARMACE,Query_Manufacturer.csv
4124,9510,2378698,00:00.0,NULL,MARCAN PHARMACE,Query_Manufacturer.csv
4124,9511,2378701,00:00.0,NULL,MARCAN PHARMACE,Query_Manufacturer.csv
4520,11673,2378809,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
4520,11674,2378817,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
4763,13318,2378841,00:00.0,NULL,MARCAN PHARMACE,Query_Manufacturer.csv
4763,16441,2378868,00:00.0,NULL,MARCAN PHARMACE,Query_Manufacturer.csv
3726,21980,2378876,00:00.0,NULL,VITA HEALTH PRD,Query_Manufacturer.csv
18535,40221,2379074,00:00.0,NULL,MARCAN PHARMACE,Query_Manufacturer.csv
18535,40222,2379082,00:00.0,NULL,MARCAN PHARMACE,Query_Manufacturer.csv
21607,47525,2379163,00:00.0,NULL,PHARMASCIENCE  ,Query_Manufacturer.csv
16911,44803,2379341,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
16911,37003,2379368,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
16911,38451,2379376,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
4204,62192,2379473,00:00.0,NULL,GRIFOLS THERAPE,Query_Manufacturer.csv
6312,16576,2379503,00:00.0,00:00.0,BENTEC PHARMA I,Query_Manufacturer.csv
6312,16578,2379538,00:00.0,00:00.0,BENTEC PHARMA I,Query_Manufacturer.csv
6312,16579,2379546,00:00.0,00:00.0,BENTEC PHARMA I,Query_Manufacturer.csv
6312,40238,2379554,00:00.0,00:00.0,BENTEC PHARMA I,Query_Manufacturer.csv
18535,40221,2379651,00:00.0,NULL,MARCAN PHARMACE,Query_Manufacturer.csv
6227,16366,2379783,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
6227,16367,2379791,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
6227,20741,2379805,00:00.0,NULL,AVANSTRA INC.  ,Query_Manufacturer.csv
7605,66400,2380226,00:00.0,NULL,BAYER CONSUMER ,Query_Manufacturer.csv
