1663,3980,2170000,00:00.0,00:00.0,2,WYETH-AYERST CA
1664,13458,2170019,00:00.0,00:00.0,2,WYETH-AYERST CA
1664,15700,2170027,00:00.0,00:00.0,2,WYETH-AYERST CA
1664,15702,2170035,00:00.0,00:00.0,2,WYETH-AYERST CA
18377,39752,2170043,00:00.0,00:00.0,7,WYETH-AYERST CA
4085,9425,2170051,00:00.0,00:00.0,2,WYETH-AYERST CA
4085,9426,2170078,00:00.0,00:00.0,2,WYETH-AYERST CA
1664,15701,2170132,00:00.0,00:00.0,2,WYETH-AYERST CA
4184,9631,2170140,00:00.0,NULL,1,VALEANT CANADA
4729,13132,2170175,00:00.0,NULL,1,PREVIMED INC.
1236,13672,2170272,00:00.0,00:00.0,1,STANLEY PHARM
2773,6426,2170280,00:00.0,00:00.0,1,KNOLL PHARMS
2773,6427,2170299,00:00.0,00:00.0,3,KNOLL PHARMS
2157,5253,2170302,00:00.0,00:00.0,2,KNOLL PHARMS
3347,7669,2170310,00:00.0,00:00.0,2,ABBOTT LABS
1063,44540,2170485,00:00.0,00:00.0,2,WYETH-AYERST CA
1063,44539,2170493,00:00.0,NULL,1,PFIZER CANADA
1063,44534,2170507,00:00.0,00:00.0,2,WYETH-AYERST CA
1063,44535,2170515,00:00.0,00:00.0,2,WYETH-AYERST CA
24819,51608,2170655,00:00.0,00:00.0,2,WYETH-AYERST CA
24819,51610,2170663,00:00.0,00:00.0,4,WYETH-AYERST CA
3905,8798,2170671,00:00.0,00:00.0,8,PFIZER CANADA
3906,8799,2170698,00:00.0,NULL,1,PHARMASCIENCE
8738,21186,2170795,00:00.0,00:00.0,1,PFIZER CANADA
8738,21187,2170809,00:00.0,00:00.0,1,PFIZER CANADA
8738,21185,2170817,00:00.0,00:00.0,1,PFIZER CANADA
4791,17196,2170833,00:00.0,00:00.0,1,LINSON PHARMA
4791,13497,2170841,00:00.0,00:00.0,1,LINSON PHARMA
24602,51433,2170906,00:00.0,00:00.0,4,SWISS HERBAL
14163,39491,2170914,00:00.0,00:00.0,1,HOLISTA HEALTH
39446,43396,2170922,00:00.0,00:00.0,1,QUEST VITAMIN
2577,12072,2171082,00:00.0,00:00.0,1,PROMETIC PHARMA
2577,6017,2171090,00:00.0,00:00.0,4,PROMETIC PHARMA
3767,24818,2171155,00:00.0,00:00.0,1,HOLISTA HEALTH
2849,6652,2171228,00:00.0,NULL,3,BGP PHARMA ULC
2849,6646,2171236,00:00.0,00:00.0,4,ABBOTT LABS
1286,2908,2171244,00:00.0,00:00.0,1,DOLISOS LABORAT
493,39169,2171260,00:00.0,00:00.0,1,WARNER-LAMBERT
4480,23666,2171279,00:00.0,NULL,1,LABORATOIRES CO
1939,40167,2171287,00:00.0,00:00.0,1,ROUGIER PHARMA
1212,25710,2171309,00:00.0,00:00.0,1,SWISS HERBAL
386,904,2171317,00:00.0,00:00.0,2,STANLEY PHARM
387,41061,2171325,00:00.0,00:00.0,2,STANLEY PHARM
496,1111,2171376,00:00.0,00:00.0,1,STANLEY PHARM
496,1112,2171384,00:00.0,00:00.0,1,STANLEY PHARM
494,1104,2171392,00:00.0,00:00.0,2,STANLEY PHARM
386,904,2171406,00:00.0,00:00.0,1,KSL PHARM
496,1112,2171414,00:00.0,00:00.0,1,KSL PHARM
494,1104,2171422,00:00.0,00:00.0,1,KSL PHARM
4729,13132,2171457,00:00.0,00:00.0,1,MG CANADA
4729,13132,2171465,00:00.0,00:00.0,1,MG CANADA
2801,6503,2171473,00:00.0,00:00.0,2,WYETH-AYERST CA
2608,31061,2171511,00:00.0,00:00.0,1,PRODUITS MAMECA
2559,5996,2171538,00:00.0,00:00.0,1,PRODUITS MAMECA
1086,2489,2171546,00:00.0,00:00.0,1,ENEREX BOTANICA
1866,4473,2171554,00:00.0,00:00.0,1,WESTCAN PHARM
1866,4490,2171562,00:00.0,00:00.0,13,WESTCAN PHARM
13111,22313,2171651,00:00.0,00:00.0,1,UNITED BIOLOGIC
3905,36872,2171767,00:00.0,00:00.0,2,WYETH-AYERST CA
3031,13529,2171775,00:00.0,NULL,1,VITA HEALTH PRD
2104,5139,2171791,00:00.0,NULL,2,TEVA CANADA LIM
2104,5138,2171805,00:00.0,NULL,2,TEVA CANADA LIM
3732,8370,2171813,00:00.0,00:00.0,1,GENPHARM INC.
3732,8371,2171821,00:00.0,00:00.0,1,GENPHARM INC.
1950,4681,2171848,00:00.0,00:00.0,1,NU-PHARM INC
4742,13199,2171856,00:00.0,00:00.0,1,NU-PHARM INC
4742,15695,2171864,00:00.0,00:00.0,1,NU-PHARM INC
4742,15696,2171872,00:00.0,00:00.0,1,NU-PHARM INC
2105,21400,2171880,00:00.0,NULL,1,PURDUE PHARMA
2105,21401,2171899,00:00.0,NULL,1,PURDUE PHARMA
4569,26475,2171902,00:00.0,00:00.0,2,PFIZER CONSUMER
4569,26475,2171910,00:00.0,00:00.0,2,PFIZER CONSUMER
1848,15237,2171929,00:00.0,NULL,1,TEVA CANADA LIM
5116,13977,2171937,00:00.0,00:00.0,1,SANDOZ CANADA I
2849,6648,2172062,00:00.0,NULL,3,BGP PHARMA ULC
2849,6649,2172070,00:00.0,NULL,3,BGP PHARMA ULC
2849,6650,2172089,00:00.0,NULL,3,BGP PHARMA ULC
2849,15523,2172097,00:00.0,NULL,3,BGP PHARMA ULC
2849,6651,2172100,00:00.0,NULL,3,BGP PHARMA ULC
2849,6653,2172119,00:00.0,NULL,3,BGP PHARMA ULC
2849,6654,2172127,00:00.0,NULL,3,BGP PHARMA ULC
2849,6655,2172135,00:00.0,NULL,3,BGP PHARMA ULC
2849,6656,2172143,00:00.0,NULL,3,BGP PHARMA ULC
2849,6657,2172151,00:00.0,NULL,3,BGP PHARMA ULC
387,41061,2172364,00:00.0,00:00.0,1,KSL PHARM
2091,5089,2172372,00:00.0,00:00.0,1,GLAXO WELLCOME
222,23576,2172380,00:00.0,NULL,1,PFIZER CONSUMER
1925,4629,2172429,00:00.0,00:00.0,1,SANDOZ CANADA
270,25715,2172437,00:00.0,00:00.0,1,SANDOZ CANADA
8252,915,2172445,00:00.0,00:00.0,1,SANDOZ CANADA
1377,3105,2172453,00:00.0,00:00.0,4,SANOFI WINTHROP
6520,16985,2172488,00:00.0,00:00.0,8,GENERAL NUTR CA
737,1627,2172534,00:00.0,00:00.0,2,"SCHWARZ PHARMA,"
2102,5132,2172550,00:00.0,00:00.0,1,DOMINION PHARM
2102,5131,2172569,00:00.0,00:00.0,1,DOMINION PHARM
3736,15193,2172577,00:00.0,NULL,2,AA PHARMA INC.
70,13262,2172712,00:00.0,NULL,1,MYLAN PHARMACEU
151,441,2172720,00:00.0,NULL,1,GE HEALTHCARE C
151,438,2172739,00:00.0,NULL,1,GE HEALTHCARE C
151,439,2172747,00:00.0,NULL,1,GE HEALTHCARE C
151,440,2172755,00:00.0,NULL,1,GE HEALTHCARE C
10027,23743,2172763,00:00.0,NULL,1,ABBVIE CORPORAT
13188,19906,2172771,00:00.0,NULL,1,GE HEALTHCARE C
2428,5693,2172879,00:00.0,00:00.0,1,SCOTT CHEMICAL
25050,51901,2172909,00:00.0,00:00.0,1,HOLISTA HEALTH
35174,16075,2172917,00:00.0,NULL,1,TEVA CANADA LIM
14163,41075,2172941,00:00.0,00:00.0,1,HEALTH-WISE
4773,51250,2172968,00:00.0,00:00.0,1,AWARENESS CORP
761,16696,2172992,00:00.0,00:00.0,1,INFINITY 2 DIST
994,2161,2173026,00:00.0,00:00.0,1,PHARMAVITE CORP
4592,27380,2173069,00:00.0,00:00.0,1,NUTRION HEALTH
1894,4560,2173344,00:00.0,00:00.0,1,NU-PHARM INC
1894,4562,2173352,00:00.0,00:00.0,1,NU-PHARM INC
2073,17923,2173360,00:00.0,NULL,1,TEVA CANADA LIM
3944,8890,2173425,00:00.0,00:00.0,1,WYETH CANADA
3944,8888,2173433,00:00.0,00:00.0,1,WYETH CANADA
3944,8889,2173441,00:00.0,00:00.0,1,WYETH CANADA
3932,36985,2173468,00:00.0,00:00.0,2,WYETH CANADA
4015,9226,2173506,00:00.0,00:00.0,1,GLAXOSMITHKLINE
4015,9227,2173514,00:00.0,00:00.0,1,GLAXOSMITHKLINE
8252,47883,2173549,00:00.0,00:00.0,3,WESTCAN PHARM
5017,16150,2173557,00:00.0,00:00.0,1,NU-LIFE NUTRIT
3944,8893,2173697,00:00.0,00:00.0,2,WYETH-AYERST CA
4592,27380,2174286,00:00.0,00:00.0,1,NATURAL BALANCE
1049,16797,2174294,00:00.0,00:00.0,1,GENERAL NUTR CA
2577,6017,2174308,00:00.0,00:00.0,1,STELLA PHARM
739,1632,2174316,00:00.0,00:00.0,1,GENERAL NUTR CA
958,2037,2174324,00:00.0,00:00.0,5,NOBEL PHARM
1083,2480,2174383,00:00.0,00:00.0,2,JAMIESON LABORA
3898,8776,2174391,00:00.0,00:00.0,2,WYETH CANADA
1127,15214,2174499,00:00.0,00:00.0,2,ORAL-B LABS
2102,5132,2174545,00:00.0,00:00.0,1,MYLAN PHARMACEU
2102,5131,2174553,00:00.0,00:00.0,1,MYLAN PHARMACEU
3648,8178,2174596,00:00.0,00:00.0,1,ALTIMED PHARM
1950,4681,2174618,00:00.0,00:00.0,1,ALTIMED PHARM
3733,13268,2174677,00:00.0,00:00.0,1,TEVA CANADA LIM
3733,13267,2174685,00:00.0,00:00.0,1,TEVA CANADA LIM
7873,21252,2174731,00:00.0,00:00.0,1,GLAXO CANADA
7873,21253,2174758,00:00.0,00:00.0,1,GLAXO CANADA
7873,21251,2174766,00:00.0,00:00.0,1,GLAXO CANADA
7873,21483,2174774,00:00.0,00:00.0,1,GLAXO CANADA
21735,65542,2174782,00:00.0,00:00.0,2,P & G INC.
1340,3046,2174790,00:00.0,00:00.0,1,P & G INC.
6351,16668,2174804,00:00.0,00:00.0,1,P & G INC.
35883,64449,2174812,00:00.0,00:00.0,1,P & G INC.
222,26105,2174847,00:00.0,00:00.0,3,WESTCAN PHARM
223,653,2174855,00:00.0,00:00.0,2,WESTCAN PHARM
11128,26267,2175053,00:00.0,00:00.0,3,TRANS CANADERM
15108,21042,2175061,00:00.0,00:00.0,1,TRANS CANADERM
21363,51706,2175088,00:00.0,00:00.0,1,DOUGLAS LABS
1086,2489,2175126,00:00.0,00:00.0,2,SISU INC
1119,28065,2175142,00:00.0,00:00.0,1,THERAPEX
20830,44267,2175304,00:00.0,00:00.0,3,HOLISTA HEALTH
3599,39170,2175347,00:00.0,00:00.0,1,BLAIREX LABS.
23374,50094,2175533,00:00.0,00:00.0,1,HEALTH-WISE
11129,26269,2175541,00:00.0,00:00.0,1,HEALTH-WISE
20830,58997,2175568,00:00.0,00:00.0,1,HOLISTA HEALTH
8546,42151,2175576,00:00.0,00:00.0,2,SCHERING-PLOUGH
589,40938,2175584,00:00.0,00:00.0,1,SEROYAL INTERNA
25455,52849,2175592,00:00.0,00:00.0,1,SEROYAL INTERNA
24731,51540,2175606,00:00.0,00:00.0,1,SEROYAL INTERNA
11129,26269,2175622,00:00.0,00:00.0,5,SWISS HERBAL
35285,637,2175630,00:00.0,00:00.0,1,PFIZER CONSUMER
20974,21797,2175983,00:00.0,NULL,1,ASTELLAS PHARMA
20974,21796,2175991,00:00.0,NULL,1,ASTELLAS PHARMA
20974,21795,2176009,00:00.0,NULL,1,ASTELLAS PHARMA
7256,17366,2176017,00:00.0,00:00.0,1,WARNER CHILCOTT
3664,8223,2176076,00:00.0,00:00.0,1,LEO PHARMA INC
6554,17059,2176084,00:00.0,00:00.0,1,NOVOPHARM LTD
3923,8829,2176092,00:00.0,00:00.0,1,LINSON PHARMA
3923,13573,2176106,00:00.0,00:00.0,1,LINSON PHARMA
1620,3781,2176122,00:00.0,00:00.0,1,LINSON PHARMA
3719,8340,2176130,00:00.0,00:00.0,1,NOVOPHARM LTD
3719,11931,2176149,00:00.0,00:00.0,1,NOVOPHARM LTD
1866,4494,2176270,00:00.0,00:00.0,2,MCNEIL CONSUMER
1866,39952,2176289,00:00.0,00:00.0,1,MCNEIL CONSUMER
1866,16947,2176297,00:00.0,00:00.0,1,MCNEIL CONSUMER
271,759,2176378,00:00.0,00:00.0,2,WESTCAN PHARM
2863,15189,2176408,00:00.0,00:00.0,2,UCB PHARMA
2883,16403,2176416,00:00.0,00:00.0,2,UCB PHARMA
6511,16399,2176424,00:00.0,00:00.0,1,UCB PHARMA
39446,43396,2176440,00:00.0,00:00.0,1,VITA HEALTH PRD
4480,11594,2176483,00:00.0,00:00.0,1,TEVA CANADA LIM
34116,61608,2176513,00:00.0,00:00.0,1,PRODEMDIS ENRG
21828,47213,2176521,00:00.0,00:00.0,1,GENERAL NUTR CA
4480,11595,2176580,00:00.0,00:00.0,1,TEVA CANADA LIM
992,14114,2176599,00:00.0,00:00.0,1,"NATROL, INC."
1097,2513,2176637,00:00.0,00:00.0,1,MARKET AMERICA
1086,2487,2176807,00:00.0,00:00.0,1,LE NATURISTE JM
1340,25029,2176823,00:00.0,00:00.0,1,CCS PHARMA
994,2151,2176920,00:00.0,00:00.0,1,GENERAL NUTR CA
1007,2212,2176947,00:00.0,00:00.0,1,GENERAL NUTR CA
6520,16985,2176955,00:00.0,00:00.0,8,JAMIESON LABORA
3333,7650,2176971,00:00.0,00:00.0,1,DOMINION PHARM
3727,16211,2177072,00:00.0,00:00.0,1,APOTEX INC
10280,41833,2177080,00:00.0,NULL,1,SANOFI-AVENTIS
10280,24615,2177099,00:00.0,00:00.0,1,SANOFI-AVENTIS
9007,21995,2177102,00:00.0,NULL,1,NOVARTIS PHARMA
3732,13560,2177129,00:00.0,00:00.0,1,DOMINION PHARM
3732,13561,2177137,00:00.0,00:00.0,1,DOMINION PHARM
1950,4681,2177145,00:00.0,NULL,1,APOTEX INC
4742,13199,2177153,00:00.0,NULL,1,APOTEX INC
4742,15695,2177161,00:00.0,NULL,1,APOTEX INC
4742,15696,2177188,00:00.0,NULL,1,APOTEX INC
967,2064,2177269,00:00.0,00:00.0,1,GENERAL NUTR CA
4997,14120,2177307,00:00.0,00:00.0,1,HEALTH-WISE
2608,1156,2177315,00:00.0,00:00.0,2,KNOLL PHARMS
23009,49617,2177374,00:00.0,00:00.0,1,INFINITY 2 DIST
4592,27380,2177382,00:00.0,00:00.0,1,TEAMUP INT'L
1007,2214,2177404,00:00.0,00:00.0,1,GENERAL NUTR CA
2608,58976,2177412,00:00.0,00:00.0,1,ECOLOGY SOLN
23305,49956,2177420,00:00.0,00:00.0,1,BLISTEX LTD
2340,45410,2177447,00:00.0,00:00.0,1,PHARMASCIENCE
10980,26047,2177455,00:00.0,00:00.0,3,KNOLL PHARMS
10980,26047,2177463,00:00.0,00:00.0,3,KNOLL PHARMS
13111,63263,2177528,00:00.0,00:00.0,1,LABORATORY SKIN
13111,16748,2177536,00:00.0,00:00.0,1,LABORATORY SKIN
1655,46213,2177579,00:00.0,NULL,1,PHARMASCIENCE
1655,46214,2177587,00:00.0,NULL,1,PHARMASCIENCE
1655,46217,2177595,00:00.0,00:00.0,1,PHARMASCIENCE
1655,46213,2177617,00:00.0,NULL,1,DOMINION PHARM
1655,46214,2177625,00:00.0,NULL,1,DOMINION PHARM
3983,9106,2177668,00:00.0,00:00.0,1,DOMINION PHARM
3983,9108,2177676,00:00.0,00:00.0,1,DOMINION PHARM
3983,9109,2177684,00:00.0,00:00.0,1,DOMINION PHARM
1644,46059,2177692,00:00.0,00:00.0,1,PHARMASCIENCE
1644,46060,2177706,00:00.0,00:00.0,1,PHARMASCIENCE
4522,11679,2177714,00:00.0,00:00.0,1,PHARMASCIENCE
4522,11680,2177722,00:00.0,00:00.0,1,PHARMASCIENCE
1694,59699,2177749,00:00.0,NULL,1,ETHYPHARM INC.
1694,59700,2177757,00:00.0,NULL,1,ETHYPHARM INC.
13908,9048,2177781,00:00.0,00:00.0,1,PHARMASCIENCE
13908,9049,2177803,00:00.0,00:00.0,1,PHARMASCIENCE
13908,9045,2177811,00:00.0,00:00.0,1,PHARMASCIENCE
13908,9046,2177838,00:00.0,00:00.0,1,PHARMASCIENCE
13908,9048,2177846,00:00.0,00:00.0,1,DOMINION PHARM
13908,9049,2177854,00:00.0,00:00.0,1,DOMINION PHARM
13908,9045,2177862,00:00.0,00:00.0,1,DOMINION PHARM
13908,9046,2177870,00:00.0,00:00.0,1,DOMINION PHARM
1894,4560,2177889,00:00.0,NULL,1,APOTEX INC
1894,4562,2177897,00:00.0,NULL,1,APOTEX INC
1866,4493,2177943,00:00.0,00:00.0,3,WES PAK PROD
1866,4494,2177951,00:00.0,00:00.0,2,WES PAK PROD
1866,4481,2177978,00:00.0,00:00.0,2,WES PAK PROD
1866,11790,2177986,00:00.0,00:00.0,5,WES PAK PROD
1246,23160,2177994,00:00.0,NULL,1,P & G INC.
3563,8032,2178044,00:00.0,00:00.0,1,WES PAK PROD
1097,2253,2178060,00:00.0,00:00.0,1,PHARMAVITE CORP
1007,2212,2178087,00:00.0,00:00.0,1,GENERAL NUTR CA
617,14977,2178095,00:00.0,00:00.0,1,ALTHIN BIOPHARM
617,14977,2178109,00:00.0,00:00.0,1,BAXTER CORP.
617,14977,2178117,00:00.0,00:00.0,1,BAXTER CORP.
34561,62388,2178125,00:00.0,NULL,1,BAXTER CORP.
34582,62418,2178133,00:00.0,00:00.0,1,BAXTER CORP.
617,14977,2178141,00:00.0,00:00.0,1,BAXTER CORP.
34590,62426,2178168,00:00.0,NULL,1,BAXTER CORP.
617,14977,2178176,00:00.0,00:00.0,38,GENPHARM INC.
617,14977,2178184,00:00.0,00:00.0,38,GENPHARM INC.
617,14977,2178192,00:00.0,00:00.0,38,GENPHARM INC.
617,14977,2178206,00:00.0,00:00.0,38,GENPHARM INC.
617,14977,2178222,00:00.0,00:00.0,38,GENPHARM INC.
617,14977,2178230,00:00.0,00:00.0,38,GENPHARM INC.
617,14977,2178249,00:00.0,00:00.0,38,GENPHARM INC.
617,14977,2178257,00:00.0,00:00.0,38,GENPHARM INC.
617,14977,2178265,00:00.0,00:00.0,38,GENPHARM INC.
617,14977,2178273,00:00.0,00:00.0,38,GENPHARM INC.
617,14977,2178281,00:00.0,00:00.0,38,GENPHARM INC.
617,14977,2178303,00:00.0,00:00.0,38,GENPHARM INC.
617,14977,2178311,00:00.0,00:00.0,38,GENPHARM INC.
617,14977,2178338,00:00.0,00:00.0,38,GENPHARM INC.
617,14977,2178346,00:00.0,00:00.0,38,GENPHARM INC.
617,14977,2178354,00:00.0,00:00.0,38,GENPHARM INC.
617,14977,2178362,00:00.0,00:00.0,38,GENPHARM INC.
617,14977,2178370,00:00.0,00:00.0,1,GENPHARM INC.
617,14977,2178389,00:00.0,00:00.0,38,GENPHARM INC.
617,14977,2178419,00:00.0,00:00.0,1,GENPHARM INC.
617,14977,2178427,00:00.0,00:00.0,1,GENPHARM INC.
617,14977,2178435,00:00.0,00:00.0,1,GENPHARM INC.
617,14977,2178443,00:00.0,00:00.0,1,GENPHARM INC.
617,14977,2178451,00:00.0,00:00.0,1,GENPHARM INC.
617,14977,2178508,00:00.0,00:00.0,1,GENPHARM INC.
1644,46059,2178729,00:00.0,00:00.0,1,DOMINION PHARM
1644,46060,2178737,00:00.0,00:00.0,1,DOMINION PHARM
3860,17122,2178796,00:00.0,00:00.0,2,PHARMASCIENCE
11418,6348,2178818,00:00.0,00:00.0,2,BAYER CORPORATI
11417,6353,2178826,00:00.0,00:00.0,2,BAYER CORPORATI
11418,6345,2178834,00:00.0,00:00.0,2,BAYER CORPORATI
33220,59735,2178842,00:00.0,00:00.0,2,TALECRIS BIOTHE
3094,58787,2178869,00:00.0,00:00.0,1,DEP CORPORATION
3094,58787,2178877,00:00.0,00:00.0,1,DEP CORPORATION
2050,16879,2178893,00:00.0,00:00.0,1,DEY LABS.
617,14977,2178982,00:00.0,00:00.0,38,GENPHARM INC.
617,14977,2178990,00:00.0,00:00.0,38,GENPHARM INC.
617,14977,2179008,00:00.0,00:00.0,1,GENPHARM INC.
617,14977,2179016,00:00.0,00:00.0,38,GENPHARM INC.
617,14977,2179024,00:00.0,00:00.0,1,GENPHARM INC.
617,14977,2179067,00:00.0,00:00.0,1,GENPHARM INC.
617,1437,2179075,00:00.0,00:00.0,1,BDH INC
617,14977,2179083,00:00.0,00:00.0,38,GENPHARM INC.
617,14977,2179091,00:00.0,00:00.0,1,GENPHARM INC.
617,14977,2179105,00:00.0,00:00.0,38,GENPHARM INC.
617,14977,2179113,00:00.0,00:00.0,38,GENPHARM INC.
617,14977,2179121,00:00.0,00:00.0,38,GENPHARM INC.
617,14977,2179148,00:00.0,00:00.0,38,BDH INC
617,14977,2179156,00:00.0,00:00.0,38,BDH INC
617,14977,2179164,00:00.0,00:00.0,38,GENPHARM INC.
617,14977,2179172,00:00.0,00:00.0,38,GENPHARM INC.
22834,48339,2179520,00:00.0,00:00.0,1,HISAMITSU PHARM
2908,6834,2179539,00:00.0,00:00.0,1,CHAUVIN PHARMAC
4579,13933,2179547,00:00.0,00:00.0,1,LABORATOIRE RIV
1894,24676,2179660,00:00.0,NULL,1,PHARMASCIENCE
4806,13562,2179679,00:00.0,NULL,1,TEVA CANADA LIM
4806,13563,2179687,00:00.0,NULL,1,TEVA CANADA LIM
3665,19412,2179709,00:00.0,NULL,1,SERVIER CANADA
1097,2518,2180162,00:00.0,00:00.0,1,GENERAL NUTR CA
1997,13693,2180243,00:00.0,00:00.0,1,TOTAL HEALTH
1071,2429,2180308,00:00.0,00:00.0,1,GENERAL NUTR CA
3694,50540,2180634,00:00.0,00:00.0,1,AMERSHAM HEALTH
3694,50541,2180642,00:00.0,00:00.0,1,AMERSHAM HEALTH
3696,8294,2180650,00:00.0,00:00.0,1,NYCOMED IMAGING
3694,50539,2180669,00:00.0,00:00.0,1,AMERSHAM HEALTH
3693,8269,2180677,00:00.0,00:00.0,1,AMERSHAM HEALTH
3696,8295,2180685,00:00.0,00:00.0,1,GE HEALTHCARE C
13908,9048,2180758,00:00.0,00:00.0,1,STCC PHARMACEUT
13908,9043,2180766,00:00.0,00:00.0,1,STCC PHARMACEUT
13908,9045,2180774,00:00.0,00:00.0,1,STCC PHARMACEUT
13908,9046,2180782,00:00.0,00:00.0,1,STCC PHARMACEUT
2721,6312,2180839,00:00.0,00:00.0,1,ULTRACARE
18600,40370,2180898,00:00.0,00:00.0,1,SCOTT CHEMICAL
5283,14506,2181061,00:00.0,00:00.0,1,MCNEIL CONSUMER
5283,19342,2181088,00:00.0,00:00.0,1,MCNEIL CONSUMER
2465,39974,2181134,00:00.0,00:00.0,1,EMU MAN CO L.C
25459,52854,2181150,00:00.0,00:00.0,1,GERMIPHENE CORP
2721,6312,2181193,00:00.0,00:00.0,2,SCHWARZKOPF/HEN
18890,41067,2181207,00:00.0,00:00.0,2,SCHWARZKOPF/HEN
8060,21755,2181215,00:00.0,00:00.0,2,MERCK CANADA IN
1157,50454,2181223,00:00.0,00:00.0,1,FLORA MANUFACTU
8798,22248,2181258,00:00.0,00:00.0,1,HOLISTA HEALTH
8798,21315,2181266,00:00.0,00:00.0,2,HOLISTA HEALTH
1212,2799,2181304,00:00.0,00:00.0,1,GELDA SCI & IND
33999,61406,2181312,00:00.0,00:00.0,1,GENERAL NUTR CA
2152,21351,2181320,00:00.0,00:00.0,1,GENERAL NUTR CA
1097,2516,2181347,00:00.0,00:00.0,2,NUSKIN CANADA
4080,9416,2181428,00:00.0,00:00.0,1,DOMINION PHARM
3467,7875,2181436,00:00.0,00:00.0,1,DOMINION PHARM
4996,47641,2181444,00:00.0,00:00.0,1,JAMIESON LABORA
189,592,2181460,00:00.0,00:00.0,2,MYLAN PHARMACEU
15352,33433,2181479,00:00.0,NULL,1,CHEPLAPHARM ARZ
3963,8995,2181487,00:00.0,00:00.0,1,LINSON PHARMA
3963,8996,2181495,00:00.0,00:00.0,1,LINSON PHARMA
3963,8997,2181509,00:00.0,00:00.0,1,LINSON PHARMA
3963,8998,2181517,00:00.0,00:00.0,1,LINSON PHARMA
181,11792,2181525,00:00.0,00:00.0,1,APOTEX INC
992,16870,2181711,00:00.0,00:00.0,1,SISU INC
536,1206,2181746,00:00.0,NULL,2,OMEGA LABORATOR
7495,18322,2181908,00:00.0,NULL,1,TARO PHARM
1681,51101,2181916,00:00.0,00:00.0,1,SAFETEC AMERICA
994,2151,2182084,00:00.0,00:00.0,1,VITA HEALTH PRD
35719,64210,2182238,00:00.0,00:00.0,1,LINDE CANADA LT
8798,22248,2182343,00:00.0,00:00.0,1,SWISS HERBAL
2577,50404,2182351,00:00.0,00:00.0,1,VORWERK & SOHN
494,39945,2182424,00:00.0,00:00.0,1,MCNEIL CONSUMER
20792,58798,2182521,00:00.0,00:00.0,1,BIOFORCE CANADA
4256,24660,2182629,00:00.0,00:00.0,1,SAVONS UNICA
2608,29799,2182637,00:00.0,00:00.0,1,THURSDAY PLANT
2608,24146,2182645,00:00.0,00:00.0,1,THURSDAY PLANT
3907,61672,2182742,00:00.0,NULL,5,PFIZER CANADA
3906,18481,2182750,00:00.0,NULL,1,PFIZER CANADA
3905,8798,2182777,00:00.0,NULL,8,PFIZER CANADA
4526,44697,2182793,00:00.0,00:00.0,3,RPR CANADA INC
9829,23381,2182815,00:00.0,NULL,1,MERCK CANADA IN
13894,2538,2182823,00:00.0,00:00.0,1,NU-PHARM INC
13894,2537,2182831,00:00.0,00:00.0,1,NU-PHARM INC
13894,2539,2182858,00:00.0,00:00.0,1,NU-PHARM INC
4044,9340,2182866,00:00.0,NULL,1,PFIZER CANADA
9829,23382,2182874,00:00.0,NULL,1,MERCK CANADA IN
9829,38686,2182882,00:00.0,NULL,1,MERCK CANADA IN
1408,3173,2182904,00:00.0,NULL,1,MERCK CANADA IN
4515,11659,2182912,00:00.0,00:00.0,2,J&J-MERCK CONS
4132,15568,2182920,00:00.0,NULL,1,KRAMER LABORATO
24819,63418,2182947,00:00.0,NULL,1,PFIZER CANADA
24819,62439,2182955,00:00.0,NULL,1,PFIZER CANADA
3906,8799,2182963,00:00.0,NULL,2,PFIZER CANADA
24819,51610,2182971,00:00.0,NULL,8,PFIZER CANADA
1063,61073,2182998,00:00.0,NULL,1,PFIZER CANADA
1063,61069,2183005,00:00.0,NULL,1,PFIZER CANADA
3913,8812,2183013,00:00.0,NULL,1,PFIZER CANADA
3912,8810,2183056,00:00.0,NULL,1,PFIZER CANADA
4162,9599,2183080,00:00.0,NULL,1,PFIZER CANADA
3736,16405,2183099,00:00.0,00:00.0,1,RHODIAPHARM
3736,16406,2183102,00:00.0,00:00.0,1,RHODIAPHARM
8798,36547,2183218,00:00.0,00:00.0,13,GENERAL NUTR CA
23146,49690,2183226,00:00.0,00:00.0,1,GENERAL NUTR CA
751,41031,2183293,00:00.0,00:00.0,1,MAGISTRAL FAB
4729,52984,2183358,00:00.0,00:00.0,2,SHOPPERS HOME H
758,13640,2183374,00:00.0,00:00.0,2,HEALTH-WISE
1086,2487,2183390,00:00.0,00:00.0,1,TEW NUTRICEUTIC
15630,39829,2183404,00:00.0,00:00.0,1,PROF HEALTH
1086,2489,2183501,00:00.0,00:00.0,1,GENERAL NUTR CA
1396,29054,2183641,00:00.0,00:00.0,1,RATIOPHARM
1236,13672,2183862,00:00.0,00:00.0,1,MCNEIL CONSUMER
1694,27494,2184435,00:00.0,NULL,1,BGP PHARMA ULC
1694,27493,2184443,00:00.0,NULL,1,BGP PHARMA ULC
1694,27492,2184451,00:00.0,NULL,1,BGP PHARMA ULC
10143,24153,2184478,00:00.0,NULL,1,ASTRAZENECA CAN
76,230,2184486,00:00.0,NULL,1,SANDOZ CANADA I
1883,4536,2184648,00:00.0,00:00.0,1,MYLAN PHARMACEU
2557,30599,2184672,00:00.0,00:00.0,1,LEDA HEALTH
2557,28161,2184680,00:00.0,00:00.0,1,LEDA HEALTH
